SnesAddressHex,SnesAddress,Name,Comment,UsedStatus
$08BB13,572179,MagicRobe,,USED
$08BB6C,572268,RobeOfValor,,USED
$08BBD8,572376,ArmorNone,,USED
$08BBE1,572385,SmallSH,,USED
$08BC2E,572462,LargeSH,,USED
$08BC91,572561,SpikeSH,,USED
$08BD06,572678,IronSH,,USED
$08BD53,572755,MithrilSH,,USED
$08BDAC,572844,DragonSH,,USED
$08BE06,572934,DemonSH,,USED
$08BE76,573046,MagicSH,,USED
$08BEDD,573149,CaesarSH,,USED
$08BF25,573221,GrandShield,,USED
$08BF93,573331,CursedSH,,USED
$08BFEB,573419,Talisman,,USED
$08C051,573521,RuneGauntlet,,USED
$08C0AF,573615,MithrilGauntlet,,USED
$08C11E,573726,MagicGauntlet,,USED
$08C17F,573823,SpiritGauntlet,,USED
$08C1EE,573934,MoonGauntlet,,USED
$08C24F,574031,CursedGauntlet,,USED
$08C2A8,574120,AmuletNone,,USED
$08C2B1,574129,SecretRing,,USED
$08C31C,574236,LifeRing,,USED
$08C37F,574335,EuhancerRing,,USED
$08C3C8,574408,RingInspiration,,USED
$08C422,574498,PeaceRing,,USED
$08C48F,574607,AncientRing,,USED
$08C4F6,574710,RingOfLife,,USED
$08C55F,574815,RingOfValor,,USED
$08C5C7,574919,RingOfHope,,USED
$08C639,575033,SparklingRing,,USED
$08C69B,575131,ShiningRing,,USED
$08C6FB,575227,RingAmazement,,USED
$08C767,575335,RingAstonishment,,USED
$08C7D5,575445,CrookedRing,,USED
$08C828,575528,TwistedRing,,USED
$08C882,575618,GrandRing,,USED
$08C8DB,575707,CharmRing,,USED
$08C935,575797,RingNone,,USED
$088A3F,559679,CritTextSetup,,USED
$088B26,559910,CrittedTextSetup,,USED
$088BE0,560096,TauntTextSetup,,USED
$088EE1,560865,YikesTextSetup,,USED
$07A484,500868,_07A488_far,,USED
$079DF5,499189,Draw_Magic_Menu1,,USED
$07A572,501106,Spell_List_Offsets,,USED
$05D625,382501,Character_Names,,USED
$08CD36,576822,Sub_Money,,USED
$08DF61,581473,Outfitter_4_Items_For_Sale,,USED
$03DB73,252787,Sell_Weapon_Desc,,USED
$03D2A6,250534,Buy_Weapons_Desc,,USED
$03D295,250517,Draw_Sale_Items,,USED
$03D0F4,250100,Decomp_a_bunch,,USED
$1FD7D9,2086873,Shop_Related_Data,,USED
$03D169,250217,Tbl_Decomp_Shop,,USED
$03D177,250231,Bank_Decomp_Shop,,USED
$06928E,430734,RLE_Shop_Weapons,,USED
$069418,431128,RLE_Shop_Inn,,USED
$069626,431654,RLE_Shop_Healer,,USED
$0697C0,432064,RLE_Shop_Alchemist,,USED
$03CE90,249488,Load_Gfx_Sylph,,USED
$03CEB2,249522,Load_Gfx_Marid,,USED
$03CE9B,249499,Load_Gfx_Torn_Card,,USED
$08DECC,581324,Outfitter_Sell_Price,,USED
$03CEA6,249510,Sub_Load_Gfx_Marid,,USED
$03CEE0,249568,Load_Gfx_Efrite,,USED
$03CEC9,249545,Load_Gfx_Dao,,USED
$03CEEB,249579,Sub_Load_Gfx_Skull_Card,,USED
$03CEFD,249597,Load_Gfx_RedTeefa,,USED
$0EC6AB,968363,Sprite_Field_GdTeefa,,USED
$03CF08,249608,Load_Good_Teefa,,USED
$03CF13,249619,Sub_Load_Gfx_Salah,,USED
$0D922A,889386,Data_3CF4A,,USED
$0D92A2,889506,Data_3CF82,,USED
$05F175,389493,Use_Sleeping_Bag,,USED
$05F18B,389515,Use_Tent,,USED
$05F1AF,389551,Use_HP_Honey,,USED
$05F1C1,389569,Use_MP_Honey,,USED
$07BC82,507010,MP_Recovery,,USED
$05F1FF,389631,Use_Herbs,,USED
$05F214,389652,Use_Medicine,,USED
$05F229,389673,Use_Silver_Flask,,USED
$05F23E,389694,Use_Gold_Flask,,USED
$05F28F,389775,Use_Maidens_Tears,,USED
$05F280,389760,Use_Moon_Oil,,USED
$05F2D0,389840,Item_No_Effect,,USED
$05F29B,389787,Item_Status_Heal,,USED
$05F171,389489,Use_Misc_Item,,USED
$05D4A5,382117,Odd_Data14,,USED
$05D565,382309,Odd_Data15,,USED
$019E0E,105998,Show_Wpn_SubMenu,,USED
$019E00,105984,Show_Equip_Menu,,USED
$00137D,4989,SpiritLV,,UNUSED
$05D0D5,381141,Data_Enemy_WeaponLookup,,USED
$07B607,505351,GetEnemyWpnLookup,,USED
$198F31,1675057,SourceData2,,USED
$19961C,1676828,SrcData1_AtkSploosh,,USED
$199955,1677653,SrcData1_AtkSlash,,USED
$199311,1676049,SrcData1_AtkBitey,,USED
$1992F1,1676017,SrcData2_AtkSwords,,USED
$1995FC,1676796,SrcData2_AtkBitey,,USED
$199935,1677621,SrcData2_AtkSploosh,,USED
$199D02,1678594,SrcData2_AtkSlash,,USED
$19A0B8,1679544,SrcData2_AtkStinger,,USED
$19A3D5,1680341,SrcData2_AtkPunch,,USED
$19A781,1681281,SrcData2_AtkC,,USED
$19AC58,1682520,SrcData2_DamageStar,,USED
$199D22,1678626,SrcData1_AtkStinger,,USED
$19A0D8,1679576,SrcData1_AtkPunch,,USED
$19A3F5,1680373,SrcData1_AtkC,,USED
$19A7A1,1681313,SrcData1_DamageStar,,USED
$00112B,4395,Status_Weird,"01=Confused, Slept, Para, Petri, Silence",UNUSED
$07ACD9,503001,UpdateCursor,,USED
$07ACAE,502958,MoveMenuCursor_2b,,USED
$000029,41,Input_New,,UNUSED
$07AEA1,503457,SetBattleCursorPos,,USED
$0597A3,366499,Update_Arrow_Cursor,,USED
$05977D,366461,BattleMenuLoop,,USED
$05978B,366475,RooksMenuCursor,,USED
$059794,366484,SpiritMenuCursor,,USED
$05979D,366493,GuestMenuCursor,,USED
$0597D0,366544,SaveResult,,USED
$059C35,367669,MenuStuff1,,USED
$059C3E,367678,MenuStuff2,,USED
$059C47,367687,MenuStuff3,,USED
$059C50,367696,MenuStuff4,,USED
$038CE8,232680,IsThisABug,,USED
$0383C4,230340,Some_Ptr_Tables,,USED
$03D2DB,250587,Tbl_Weapon_Shops,,USED
$03D215,250389,Shop_Handling,,USED
$03D2D1,250577,Tbl_Wpn_Shop_Size,,USED
$03D249,250441,Get_Shop_Weapons,,USED
$001883,6275,Max_Cursor_Pos,,UNUSED
$03D2E5,250597,Wpn_Shop_Ch1,,USED
$03D2FD,250621,Wpn_Shop_Ch2,,USED
$03D31D,250653,Wpn_Shop_Ch3,,USED
$03D33D,250685,Wpn_Shop_Ch4,,USED
$03D365,250725,Wpn_Shop_Ch5,,USED
$03D385,250757,Prev_Shop_Item,,USED
$03D39D,250781,Next_Shop_Item,,USED
$03D461,250977,Tbl_Item_Shop_Size,,USED
$03DE6E,253550,Alchemist_Convo_Picker,,USED
$03DEA4,253604,Something_Strange_Chk,,USED
$03DEC5,253637,Tbl_Alchemist_Convo_Sets,,USED
$03DED7,253655,Convo_Set_1,,USED
$03DEB3,253619,Tbl_Alchemist_Events,,USED
$07BC9F,507039,Use_Napping_Item,,USED
$07BB04,506628,Get_Item_Selection,,USED
$05F141,389441,Tbl_Item_Effects,,USED
$07BD70,507248,Sets_Some_Values,,USED
$079358,496472,LeftRight_Press,,USED
$07936B,496491,UpDown_Press,,USED
$07BF08,507656,Get_spell_targeting,,USED
$07BF13,507667,Get_spell_type_bool,,USED
$07BF2D,507693,Get_spell_ID_minus_1b,,USED
$07911C,495900,Get_enemy_ID_from_09C7,,USED
$0197FC,104444,Refresh_Window_Color_Menu,,USED
$009CC9,40137,Menu_Stuffs_1b,,USED
$019766,104294,Draw_Window_Color_menu,,USED
$0791E9,496105,Some_Input_Listen,,USED
$0197CC,104396,Draw_RGB,,USED
$0792E7,496359,Some_Input_Check_,,USED
$10D2F6,1102582,Decomp_038756,,USED
$07A340,500544,Draw_Weapon_screen_from_char,,USED
$07A349,500553,Draw_Weapon_screen,,USED
$05ECF7,388343,Spell_palette,,USED
$1894DD,1610973,Formation_Zone_0B_Layout_01,,USED
$18864F,1607247,RLE_18_84EC,,USED
$1894E9,1610985,Formation_Zone_0B_Layout_03,,USED
$1894F0,1610992,Formation_Zone_0B_Layout_04,,USED
$1894F3,1610995,Formation_Zone_0B_Layout_05,,USED
$1894FA,1611002,Formation_Zone_0B_Layout_06,,USED
$189501,1611009,Formation_Zone_0B_Layout_07,,USED
$18950C,1611020,Formation_Zone_0B_Layout_08,,USED
$189513,1611027,Formation_Zone_0B_Layout_09,,USED
$18951E,1611038,Formation_Zone_0B_Layout_0A,,USED
$18952B,1611051,Formation_Zone_0B_Layout_0B,,USED
$189532,1611058,Formation_Zone_0B_Layout_0C,,USED
$189537,1611063,Formation_Zone_0B_Layout_0D,,USED
$18953C,1611068,Formation_Zone_0B_Layout_0E,,USED
$189547,1611079,Formation_Zone_0B_Layout_0F,,USED
$18954E,1611086,New_stuff,,USED
$18954F,1611087,New_stuff2,,USED
$1882DA,1606362,Tbl_0E,,USED
$1891B1,1610161,Encounters_Ch3_tile11,,USED
$1891B8,1610168,Encounters_Ch3_tile12,,USED
$1891BF,1610175,Encounters_Ch3_tile13,,USED
$1891C6,1610182,Encounters_Ch3_tile14,,USED
$1891CD,1610189,Encounters_Ch3_tile15,,USED
$1891D4,1610196,Encounters_Ch3_tile16,,USED
$1891D7,1610199,Encounters_Ch3_tile17,,USED
$1891DA,1610202,Encounters_Ch3_tile18,,USED
$1891E4,1610212,Encounters_Ch4_tile11,,USED
$1891EB,1610219,Encounters_Ch4_tile12,,USED
$1891F2,1610226,Encounters_Ch4_tile13,,USED
$1891F9,1610233,Encounters_Ch4_tile14,,USED
$189200,1610240,Encounters_Ch4_tile15,,USED
$189207,1610247,Encounters_Ch4_tile16,,USED
$18920E,1610254,Encounters_Ch4_tile17,,USED
$189215,1610261,Encounters_Ch4_tile18,,USED
$18921C,1610268,Encounters_Ch4_tile19,,USED
$18921F,1610271,Encounters_Ch4_tile1A,,USED
$189223,1610275,Encounters_Ch4_tile1B,,USED
$189226,1610278,Encounters_Ch4_tile1C,,USED
$189230,1610288,Encounters_Ch5_tile11,,USED
$189237,1610295,Encounters_Ch5_tile12,,USED
$18923E,1610302,Encounters_Ch5_tile13,,USED
$189245,1610309,Encounters_Ch5_tile14,,USED
$18924C,1610316,Encounters_Ch5_tile15,,USED
$189253,1610323,Encounters_Ch5_tile16,,USED
$18925A,1610330,Encounters_Ch5_tile17,,USED
$189261,1610337,Encounters_Ch5_tile18,,USED
$189264,1610340,Encounters_Ch5_tile19,,USED
$189267,1610343,Encounters_Ch5_tile1A,,USED
$18926A,1610346,Encounters_Ch5_tile1B,,USED
$18926D,1610349,Encounters_Ch5_tile1C,,USED
$189289,1610377,Formation_Zone_00_Layout_00,,USED
$189306,1610502,Formation_Zone_01_Boss,,USED
$18930A,1610506,Formation_Zone_02_Layout_00,,USED
$18937D,1610621,Formation_Zone_03_Layout_00,,USED
$189400,1610752,Formation_Zone_04_Boss,,USED
$189404,1610756,Formation_Zone_05_Boss,,USED
$189408,1610760,Formation_Zone_06_Layout_00,,USED
$18946F,1610863,Formation_Zone_07_Boss,,USED
$189473,1610867,Formation_Zone_08_Boss,,USED
$189479,1610873,Formation_Zone_09_Boss,,USED
$18947D,1610877,Formation_Zone_0A_Layout_00,,USED
$1894DA,1610970,Formation_Zone_0B_Layout_00,,USED
$18930F,1610511,Formation_Zone_02_Layout_01,,USED
$189314,1610516,Formation_Zone_02_Layout_02,,USED
$18931B,1610523,Formation_Zone_02_Layout_03,,USED
$189326,1610534,Formation_Zone_02_Layout_04,,USED
$189329,1610537,Formation_Zone_02_Layout_05,,USED
$189330,1610544,Formation_Zone_02_Layout_06,,USED
$189337,1610551,Formation_Zone_02_Layout_07,,USED
$18933A,1610554,Formation_Zone_02_Layout_08,,USED
$18933D,1610557,Formation_Zone_02_Layout_09,,USED
$189340,1610560,Formation_Zone_02_Layout_0A,,USED
$18934B,1610571,Formation_Zone_02_Layout_0B,,USED
$189358,1610584,Formation_Zone_02_Layout_0C,,USED
$189365,1610597,Formation_Zone_02_Layout_0D,,USED
$18936C,1610604,Formation_Zone_02_Layout_0E,,USED
$189373,1610611,Formation_Zone_02_Layout_0F,,USED
$189380,1610624,Formation_Zone_03_Layout_01,,USED
$189383,1610627,Formation_Zone_03_Layout_02,,USED
$189386,1610630,Formation_Zone_03_Layout_03,,USED
$189389,1610633,Formation_Zone_03_Layout_04,,USED
$189390,1610640,Formation_Zone_03_Layout_05,,USED
$189397,1610647,Formation_Zone_03_Layout_06,,USED
$1893A6,1610662,Formation_Zone_03_Layout_07,,USED
$1893B1,1610673,Formation_Zone_03_Layout_08,,USED
$1893BC,1610684,Formation_Zone_03_Layout_09,,USED
$1893C7,1610695,Formation_Zone_03_Layout_0A,,USED
$1893D2,1610706,Formation_Zone_03_Layout_0B,,USED
$1893DD,1610717,Formation_Zone_03_Layout_0C,,USED
$1893E4,1610724,Formation_Zone_03_Layout_0D,,USED
$1893EF,1610735,Formation_Zone_03_Layout_0E,,USED
$1893F4,1610740,Formation_Zone_03_Layout_0F,,USED
$1892C0,1610432,Formation_Zone_00_Layout_07,,USED
$18940D,1610765,Formation_Zone_06_Layout_01,,USED
$189417,1610775,Formation_Zone_06_Layout_03,,USED
$18941E,1610782,Formation_Zone_06_Layout_04,,USED
$18942C,1610796,Formation_Zone_06_Layout_06,,USED
$189431,1610801,Formation_Zone_06_Layout_07,,USED
$189436,1610806,Formation_Zone_06_Layout_08,,USED
$18943B,1610811,Formation_Zone_06_Layout_09,,USED
$189444,1610820,Formation_Zone_06_Layout_0A,,USED
$18944D,1610829,Formation_Zone_06_Layout_0B,,USED
$189456,1610838,Formation_Zone_06_Layout_0C,,USED
$18945F,1610847,Formation_Zone_06_Layout_0D,,USED
$189464,1610852,Formation_Zone_06_Layout_0E,,USED
$189469,1610857,Formation_Zone_06_Layout_0F,,USED
$189410,1610768,Formation_Zone_06_Layout_02,,USED
$189425,1610789,Formation_Zone_06_Layout_05,,USED
$189480,1610880,Formation_Zone_0A_Layout_01,,USED
$189483,1610883,Formation_Zone_0A_Layout_02,,USED
$189486,1610886,Formation_Zone_0A_Layout_03,,USED
$18948B,1610891,Formation_Zone_0A_Layout_04,,USED
$189490,1610896,Formation_Zone_0A_Layout_05,,USED
$189495,1610901,Formation_Zone_0A_Layout_06,,USED
$18949C,1610908,Formation_Zone_0A_Layout_07,,USED
$1894A3,1610915,Formation_Zone_0A_Layout_08,,USED
$1894AA,1610922,Formation_Zone_0A_Layout_09,,USED
$1894B1,1610929,Formation_Zone_0A_Layout_0A,,USED
$1894B8,1610936,Formation_Zone_0A_Layout_0B,,USED
$1894BF,1610943,Formation_Zone_0A_Layout_0C,,USED
$1894C4,1610948,Formation_Zone_0A_Layout_0D,,USED
$1894C9,1610953,Formation_Zone_0A_Layout_0E,,USED
$1894CE,1610958,Formation_Zone_0A_Layout_0F,,USED
$0018EF,6383,_4F_50_52_51_Battle,,UNUSED
$1882E2,1606370,_18EF_table,,USED
$078340,492352,Draw_Spellcast,,USED
$0FCB2B,1035051,Event_Spell_Animation,,USED
$0FCF2B,1036075,Event_Single_Spell_Anim,,USED
$0FCF5D,1036125,MVN_0604,,USED
$0FCFDC,1036252,MVN_0604_two,,USED
$0FCF30,1036080,Spell_Out_Of_Range,,USED
$0FCC01,1035265,Animation_Lightning,,USED
$0FCC06,1035270,Animation_Smash,,USED
$0FCC0B,1035275,Animation_Water,,USED
$0FCC10,1035280,Animation_Flame,,USED
$0FCC21,1035297,Animation_Attribute2,,USED
$0FCC15,1035285,Animation_Attribute1,,USED
$0FCCC5,1035461,Animation_Dummied,,USED
$0FCCC6,1035462,Animation_Swirly,,USED
$0FCE70,1035888,Animation_CallAmulet_Fail,,USED
$0FCCD6,1035478,Animation_Effect52,,USED
$0FCC2D,1035309,Animation_Attribute3,,USED
$0FCC39,1035321,Animation_Attribute4,,USED
$0FCC45,1035333,Animation_Attribute5,,USED
$0FCC51,1035345,Animation_Attribute6,,USED
$0FCC5D,1035357,Animation_Attribute7,,USED
$0FCC6D,1035373,Animation_Attribute8,,USED
$0FCC7D,1035389,Animation_Attribute9,,USED
$0FCC8D,1035405,Animation_Attribute10,,USED
$0FCC9D,1035421,Animation_Attribute11,,USED
$0FCCB1,1035441,Animation_Call_Wind,,USED
$0FCCB6,1035446,Animation_Call_Earth,,USED
$0FCCBB,1035451,Animation_Call_Water,,USED
$0FCCC0,1035456,Animation_Call_Fire,,USED
$0FCCF3,1035507,Animation_Effect53,,USED
$0FCD05,1035525,Animation_Effect54,,USED
$0FCD29,1035561,Animation_Effect55,,USED
$0FCD48,1035592,Animation_Effect56_Cast,,USED
$0FCD4F,1035599,Animation_Effect57_CallFS,,USED
$0FCDE9,1035753,Animation_Effect58_Teefa_Par,,USED
$0FCE76,1035894,Animation_Effect5B_Bird,,USED
$0FCE8F,1035919,Animation_Effect5C_Bird_Fail,,USED
$0FCEB9,1035961,Animation_Effect5D_Rooks_Unpet,,USED
$0FCF00,1036032,Animation_Effect5E_Ariel_Attr11,,USED
$0FCFA5,1036197,Load_Some_Anim_Data,,USED
$0FCE75,1035893,Animation_Unknown_Dummy,,USED
$078390,492432,Tbl_Compressed_Spells,,USED
$0783C0,492480,Tbl_Spelldata_MVN,,USED
$0DB8F8,899320,Gfx_Compressed_Spell1,,USED
$0D95F2,890354,Spelldata_MVN_1,,USED
$0D9612,890386,Spelldata_MVN2,,USED
$0D9632,890418,Spelldata_MVN_3,,USED
$0D9652,890450,Spelldata_MVN4,,USED
$0D9672,890482,Spelldata_MVN5,,USED
$0D9692,890514,Spelldata_MVN6,,USED
$0D96B2,890546,Spelldata_MVN7,,USED
$0D96D2,890578,Spelldata_MVN8,,USED
$0D96F2,890610,Spelldata_MVN9,,USED
$0D9712,890642,Spelldata_MVN10,,USED
$000B9F,2975,Anim_Loopvar,Value 0-7,UNUSED
$000BFB,3067,Ptr_EventStack,,UNUSED
$000C57,3159,Bank_EventStack,,UNUSED
$000A7B,2683,Anim_ID,,UNUSED
$000937,2359,Anim48_Total,,UNUSED
$000958,2392,Anim50_Total,,UNUSED
$00097F,2431,AnimE8_Total,,UNUSED
$00102F,4143,AnimC0_Total,,UNUSED
$001037,4151,AnimC8_Total,,UNUSED
$0F807C,1015932,Anim_Small_Attack,,USED
$0F8074,1015924,Tbl_Enemy_Size,,USED
$0F808C,1015948,Anim_Medium_Attack,,USED
$0F809C,1015964,Anim_Large_Attack,,USED
$058001,360449,Bank_05_Stat_Handling,,USED
$058040,360512,Character_Init_2,,USED
$05D3E5,381925,Odd_Data8,,USED
$05D405,381957,Odd_Data9,,USED
$05D5C5,382405,Odd_Data17,,USED
$05D2E5,381669,Odd_Data4,,USED
$05D3C5,381893,Odd_Data7,,USED
$05D465,382053,Odd_Data12,,USED
$05D5A5,382373,Odd_Data16,,USED
$05D425,381989,Odd_Data10,,USED
$05D2A5,381605,Odd_Data2,,USED
$05D2C5,381637,Odd_Data3,,USED
$05D305,381701,Odd_Data5,,USED
$05D5E5,382437,Odd_Data18,,USED
$05D605,382469,Odd_Data19,,USED
$05CA6D,379501,Tbl_Not_EnemyAtk,,USED
$029139,168249,Get_EnemyID_BattleStats,,USED
$05C6AD,378541,Levelup_stats_Axs_end,,UNUSED
$07842E,492590,Loop_Enemy_MaxLevel,,USED
$07BF3D,507709,Loop_BossFlag_Search,,USED
$059CF1,367857,Event_Runnable_Check,,USED
$0783FE,492542,Run_Check,,USED
$07840C,492556,Loop_Party_MaxLevel,,USED
$07846A,492650,RunChance_1_in_8,,USED
$078475,492661,RunChance_1_in_4,,USED
$078480,492672,RunChance_1_in_2,,USED
$078493,492691,Use_Weapon_As_Item,,USED
$0784AA,492714,No_Spellcast,,USED
$0784AE,492718,Load_Weapon_Spell,,USED
$0784CC,492748,Use_Amulet_As_Item,,USED
$07845F,492639,RunChance_3_in_4,,USED
$07844E,492622,Escape_Check,,USED
$07848F,492687,Run_Fail,,USED
$07848B,492683,Run_Success,,USED
$0098E1,39137,Load_Credits_Text,,USED
$01BC1B,113691,Credits_Distance,,USED
$01BD4D,113997,Tbl_Decomp_Tables,,USED
$01BC5C,113756,Credits_Disappear_Rate,,USED
$001927,6439,Credits_Progress,,UNUSED
$01BC85,113797,Credits_Anim_IDs,,USED
$01BCB2,113842,End_Credits_Anim_IDs,,USED
$01BF10,114448,Compressed_data6,,USED
$01BCB3,113843,More_Decomp_Data,,USED
$01BC5F,113759,Advance_Credits,,USED
$01BC49,113737,End_Credits_Check,,USED
$01BBEF,113647,Load_The_End,,USED
$01BC0A,113674,Update_Credits_Distance,,USED
$01C218,115224,Tbl_Move_3F,,USED
$01BAB0,113328,Tbl_Anim_LoopVar,,USED
$01BADB,113371,End_Tbl_LoopVar,,USED
$01BA58,113240,Tbl_Decrement_Amt,,USED
$16D883,1497219,Credits_Text_00,,USED
$16D8D8,1497304,Credits_Text_01,,USED
$16D92D,1497389,Credits_Text_02,,USED
$009909,39177,Credits_EOL,,USED
$16D955,1497429,Credits_Text_03,,USED
$16EEDB,1502939,Credits_Text_44,,USED
$16D97D,1497469,Credits_Text_04,,USED
$16EF17,1502999,Tbl_Credits_Tiles,,USED
$16D9B9,1497529,Credits_Text_05,,USED
$16D9FA,1497594,Credits_Text_06,,USED
$16DA27,1497639,Credits_Text_07,,USED
$16DA63,1497699,Credits_Text_08,,USED
$16DAA4,1497764,Credits_Text_09,,USED
$16DAF4,1497844,Credits_Text_0A,,USED
$16DB67,1497959,Credits_Text_0B,,USED
$16DBA3,1498019,Credits_Text_0C,,USED
$16DBF3,1498099,Credits_Text_0D,,USED
$16DC39,1498169,Credits_Text_0E,,USED
$16DC84,1498244,Credits_Text_0F,,USED
$16DCB1,1498289,Credits_Text_10,,USED
$16DCF2,1498354,Credits_Text_11,,USED
$16DD1A,1498394,Credits_Text_12,,USED
$16DD5B,1498459,Credits_Text_13,,USED
$16DD8D,1498509,Credits_Text_14,,USED
$16DDBA,1498554,Credits_Text_15,,USED
$16DE00,1498624,Credits_Text_16,,USED
$16DE32,1498674,Credits_Text_17,,USED
$16DE5A,1498714,Credits_Text_18,,USED
$16DE91,1498769,Credits_Text_19,,USED
$16DECD,1498829,Credits_Text_1A,,USED
$16DEF5,1498869,Credits_Text_1B,,USED
$16DF68,1498984,Credits_Text_1C,,USED
$16DF77,1498999,Credits_Text_1D,,USED
$16DFAE,1499054,Credits_Text_1E,,USED
$16DFF4,1499124,Credits_Text_1F,,USED
$16E035,1499189,Credits_Text_20,,USED
$16E076,1499254,Credits_Text_21,,USED
$16E099,1499289,Credits_Text_22,,USED
$16E0DF,1499359,Credits_Text_23,,USED
$16E175,1499509,Credits_Text_24,,USED
$16E1CF,1499599,Credits_Text_25,,USED
$16E26A,1499754,Credits_Text_26,,USED
$16E2B0,1499824,Credits_Text_27,,USED
$16E323,1499939,Credits_Text_28,,USED
$16E346,1499974,Credits_Text_29,,USED
$16E3B9,1500089,Credits_Text_2A,,USED
$16E46D,1500269,Credits_Text_2B,,USED
$16E490,1500304,Credits_Text_2C,,USED
$16E503,1500419,Credits_Text_2D,,USED
$16E54E,1500494,Credits_Text_2E,,USED
$16E5D5,1500629,Credits_Text_2F,,USED
$16E661,1500769,Credits_Text_30,,USED
$16E6AC,1500844,Credits_Text_31,,USED
$16E6ED,1500909,Credits_Text_32,,USED
$16E751,1501009,Credits_Text_33,,USED
$16E76F,1501039,Credits_Text_34,,USED
$16E805,1501189,Credits_Text_35,,USED
$16E85F,1501279,Credits_Text_36,,USED
$16E8FA,1501434,Credits_Text_37,,USED
$16E9C2,1501634,Credits_Text_38,,USED
$16EA35,1501749,Credits_Text_39,,USED
$16EA5D,1501789,Credits_Text_3A,,USED
$16EAD0,1501904,Credits_Text_3B,,USED
$16EB84,1502084,Credits_Text_3C,,USED
$16EC1F,1502239,Credits_Text_3D,,USED
$16EC92,1502354,Credits_Text_3E,,USED
$16ECDD,1502429,Credits_Text_3F,,USED
$16ED64,1502564,Credits_Text_40,,USED
$16EDF0,1502704,Credits_Text_41,,USED
$16EE3B,1502779,Credits_Text_42,,USED
$16EE77,1502839,Credits_Text_43,,USED
$16EF16,1502998,The_End_End,,USED
$08CCD9,576729,Sub_White_Text,,USED
$17853A,1541434,Text_CLS_Before_Intro,,USED
$178EF0,1543920,Some_data_x,,USED
$178E70,1543792,Some_data_x0,,USED
$1785FA,1541626,Text_Opening_Crawl2,,USED
$178623,1541667,Text_Opening_Crawl3,,USED
$17863C,1541692,Text_Ten_Years,,USED
$17812B,1540395,Opening_crawl,,USED
$17822B,1540651,Opening_crawl2,,USED
$07C2FB,508667,CastTheSpellOf,,USED
$03DEDD,253661,Convo_Set_2,,USED
$03DEE3,253667,Convo_Set_3,,USED
$03DEE9,253673,Convo_Set_4,,USED
$03DEEF,253679,Convo_Set_5,,USED
$03DEF5,253685,Convo_Set_6,,USED
$03DEFB,253691,Convo_Set_7,,USED
$03DF01,253697,Convo_Set_8,,USED
$03DF07,253703,Convo_Set_9,,USED
$08D71A,579354,Conversation_13,,USED
$08CCDC,576732,Sub_Color_Text,,USED
$08CCD7,576727,Sub_Pause,,USED
$1483F7,1344503,RLE_Loc_Somewhere_in_Darkness,,USED
$16BE83,1490563,RLE_Three_McGuffins,,USED
$16C2E1,1491681,End_Three_McGuffins,,USED
$03B251,242257,TileData,,USED
$008167,33127,NMI_enable1,,USED
$0190B1,102577,LevelUp1,,USED
$0016E7,5863,HP_Bonus,,UNUSED
$0016EB,5867,MP_Bonus,,UNUSED
$0016DD,5853,Str_Bonus,,UNUSED
$0016DF,5855,Endur_Bonus,,UNUSED
$0016E1,5857,Int_Bonus,,UNUSED
$0016E3,5859,Alert_Bonus,,UNUSED
$03EAFD,256765,Map_Drawing,,USED
$03A4AC,238764,Map_OOB_Progress_Chk,,USED
$03EC7B,257147,Gfx_Tiles_Stairs,,USED
$03ECFB,257275,Gfx_Tiles_Walls,,USED
$03ED5C,257372,Check_Surrounding_Tiles,,USED
$03EB9F,256927,Add_Green_Siding,,USED
$03ECBB,257211,Map_Sigil_Tiles,,USED
$03ECDB,257243,Map_Sigil_RAM_offsets,,USED
$03EC24,257060,Draw_Map_Sigil,,USED
$03EB33,256819,Loop_Draw_Map_Tiles,,USED
$03ED3B,257339,Compressed_stuff,,USED
$03EC9B,257179,Map_Compass_Tiles,,USED
$03EBFC,257020,Draw_Map_Compass,,USED
$03EB5C,256860,Hallway,,USED
$03EB5F,256863,Save_Gfx,,USED
$03EB64,256868,Increment_Loop,,USED
$18DB60,1629024,Tbl_18DB60,,USED
$18859E,1607070,Treasure_Open,,USED
$1885AB,1607083,Treasure_Retrieve_Data,,USED
$18857F,1607039,Treasure_Opened_Chk,,USED
$188546,1606982,Treasure_Opened_Bool,,USED
$00157B,5499,ShowCompass,"00=hide, 01=show",UNUSED
$0016FD,5885,Map_Num,"0000=Map1, 0080=Map2, 0100=Map3",UNUSED
$0017FF,6143,Map3_Progress,17FF-187E (80 bytes),UNUSED
$00187F,6271,Town_Direction,"0000=North, 0200=South, 03F8=West",UNUSED
$001881,6273,Town_Selection,"0=Armory,1=Inn,2=Healer,3=Pub,8000=Exit",UNUSED
$0018DF,6367,Boss_Array,,UNUSED
$000657,1623,ID_Enemy1,,UNUSED
$000659,1625,ID_Enemy2,,UNUSED
$00065B,1627,ID_Enemy3,,UNUSED
$00065D,1629,ID_Enemy4,,UNUSED
$00065F,1631,ID_Enemy5,,UNUSED
$000661,1633,ID_Enemy6,,UNUSED
$000663,1635,ID_Enemy7,,UNUSED
$000665,1637,ID_Enemy8,,UNUSED
$03E254,254548,Dungeon_Enter,,USED
$00826E,33390,Gfx_Dungeon_Stuff,,USED
$0399B1,235953,Move_Dungeon_Ram,,USED
$0389A3,231843,Loop_Get_FoV,,USED
